Mapping parameters for Caretta caretta (loggerhead turtle)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."


Map data (HSPEC) for predicted occurrences (n = 13089): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Caretta,caretta,21.75,113.25,1211:113:3,0.55
Caretta,caretta,21.75,113.75,1211:113:4,0.53
Caretta,caretta,21.25,114.75,1211:114:2,0.56
Caretta,caretta,22.25,113.25,1211:123:1,0.50
Caretta,caretta,22.25,114.25,1211:124:1,0.45
Caretta,caretta,22.75,114.25,1211:124:3,0.59
Caretta,caretta,21.25,115.25,1211:215:1,0.54
Caretta,caretta,21.25,115.75,1211:215:2,0.50
Caretta,caretta,21.75,116.25,1211:216:3,0.54
Caretta,caretta,21.75,117.25,1211:217:3,0.49
Caretta,caretta,22.75,119.75,1211:229:4,0.46
Caretta,caretta,25.75,119.25,1211:459:3,0.48
Caretta,caretta,20.25,121.75,1212:101:2,0.49
Caretta,caretta,20.75,121.75,1212:101:4,0.56
Caretta,caretta,20.25,122.25,1212:102:1,0.50
Caretta,caretta,20.75,122.25,1212:102:3,0.55
Caretta,caretta,21.75,120.75,1212:110:4,0.56
Caretta,caretta,21.25,121.75,1212:111:2,0.58
Caretta,caretta,22.25,120.25,1212:120:1,0.59
Caretta,caretta,22.25,120.75,1212:120:2,0.58
Caretta,caretta,22.25,121.75,1212:121:2,0.58
Caretta,caretta,22.75,121.75,1212:121:4,0.59
Caretta,caretta,23.25,121.75,1212:131:2,0.51
Caretta,caretta,24.75,122.75,1212:142:4,0.47
Caretta,caretta,25.75,122.75,1212:352:4,0.58
Caretta,caretta,25.75,123.25,1212:353:3,0.56
Caretta,caretta,26.25,123.75,1212:363:2,0.56
Caretta,caretta,26.75,123.75,1212:363:4,0.51
Caretta,caretta,26.25,124.25,1212:364:1,0.52
Caretta,caretta,25.25,126.25,1212:456:1,0.56
Caretta,caretta,26.75,125.25,1212:465:3,0.57
Caretta,caretta,28.25,126.75,1212:486:2,0.41
Caretta,caretta,29.25,127.25,1212:497:1,0.48
Caretta,caretta,29.75,127.75,1212:497:4,0.41
Caretta,caretta,20.25,136.25,1213:206:1,0.51
Caretta,caretta,20.75,144.75,1214:104:4,0.50
Caretta,caretta,26.25,142.25,1214:362:1,0.55
Caretta,caretta,37.75,9.75,1300:479:4,0.58
Caretta,caretta,39.75,8.75,1300:498:4,0.56
Caretta,caretta,32.25,14.75,1301:124:2,0.51
Caretta,caretta,32.75,14.25,1301:124:3,0.57
Caretta,caretta,32.75,14.75,1301:124:4,0.53
Caretta,caretta,33.75,10.25,1301:130:3,0.56
Caretta,caretta,33.75,12.75,1301:132:4,0.57
Caretta,caretta,33.25,13.75,1301:133:2,0.52
Caretta,caretta,34.25,10.25,1301:140:1,0.56
Caretta,caretta,34.25,12.75,1301:142:2,0.47
Caretta,caretta,34.25,13.25,1301:143:1,0.45
Caretta,caretta,34.75,13.25,1301:143:3,0.48
Caretta,caretta,30.75,19.25,1301:209:3,0.48
Caretta,caretta,31.25,16.75,1301:216:2,0.54
Caretta,caretta,31.75,16.25,1301:216:3,0.49
Caretta,caretta,31.25,17.25,1301:217:1,0.54
Caretta,caretta,31.25,17.75,1301:217:2,0.57
Caretta,caretta,31.25,18.25,1301:218:1,0.53
Caretta,caretta,31.75,19.75,1301:219:4,0.52
Caretta,caretta,32.25,15.25,1301:225:1,0.51
Caretta,caretta,32.25,15.75,1301:225:2,0.50
Caretta,caretta,32.25,19.75,1301:229:2,0.48
Caretta,caretta,35.25,13.25,1301:353:1,0.57
Caretta,caretta,36.75,13.25,1301:363:3,0.55
Caretta,caretta,36.25,14.75,1301:364:2,0.55
Caretta,caretta,38.25,11.75,1301:381:2,0.47
Caretta,caretta,38.75,13.25,1301:383:3,0.59
Caretta,caretta,35.75,15.25,1301:455:3,0.51
Caretta,caretta,36.25,15.25,1301:465:1,0.45
Caretta,caretta,36.75,15.25,1301:465:3,0.56
Caretta,caretta,37.25,15.25,1301:475:1,0.51
Caretta,caretta,37.75,15.25,1301:475:3,0.49
Caretta,caretta,37.75,15.75,1301:475:4,0.49
Caretta,caretta,37.75,16.25,1301:476:3,0.50
Caretta,caretta,38.25,15.75,1301:485:2,0.55
Caretta,caretta,38.25,16.25,1301:486:1,0.46
Caretta,caretta,38.25,16.75,1301:486:2,0.45
Caretta,caretta,38.75,16.25,1301:486:3,0.52
Caretta,caretta,38.75,16.75,1301:486:4,0.42
Caretta,caretta,38.75,17.25,1301:487:3,0.43
Caretta,caretta,39.25,15.75,1301:495:2,0.49
Caretta,caretta,39.25,16.25,1301:496:1,0.52
Caretta,caretta,39.75,16.75,1301:496:4,0.40
Caretta,caretta,39.25,17.25,1301:497:1,0.42
Caretta,caretta,39.75,17.25,1301:497:3,0.41
Caretta,caretta,39.75,18.25,1301:498:3,0.43
Caretta,caretta,39.75,18.75,1301:498:4,0.40
Caretta,caretta,39.25,19.75,1301:499:2,0.43
Caretta,caretta,39.75,19.25,1301:499:3,0.43
Caretta,caretta,39.75,19.75,1301:499:4,0.46
Caretta,caretta,32.25,20.25,1302:120:1,0.49
Caretta,caretta,32.75,20.25,1302:120:3,0.44
Caretta,caretta,32.75,20.75,1302:120:4,0.43
Caretta,caretta,32.75,21.25,1302:121:3,0.43
Caretta,caretta,32.75,21.75,1302:121:4,0.42
Caretta,caretta,32.75,22.25,1302:122:3,0.41
Caretta,caretta,31.25,27.25,1302:217:1,0.41
Caretta,caretta,31.25,27.75,1302:217:2,0.43
Caretta,caretta,31.25,28.25,1302:218:1,0.40
Caretta,caretta,31.25,29.75,1302:219:2,0.44
Caretta,caretta,35.75,23.75,1302:353:4,0.52
Caretta,caretta,35.75,24.25,1302:354:3,0.50
Caretta,caretta,36.75,21.75,1302:361:4,0.59
Caretta,caretta,37.75,20.75,1302:370:4,0.45
Caretta,caretta,37.25,21.25,1302:371:1,0.47
Caretta,caretta,37.75,21.25,1302:371:3,0.46
Caretta,caretta,38.25,20.25,1302:380:1,0.43
Caretta,caretta,38.25,20.75,1302:380:2,0.43
Caretta,caretta,38.75,20.75,1302:380:4,0.44
Caretta,caretta,38.25,21.25,1302:381:1,0.43
Caretta,caretta,39.25,20.25,1302:390:1,0.44
Caretta,caretta,39.75,20.25,1302:390:3,0.58
Caretta,caretta,36.25,25.25,1302:465:1,0.44
Caretta,caretta,36.75,25.25,1302:465:3,0.47
Caretta,caretta,37.25,25.25,1302:475:1,0.53
Caretta,caretta,37.75,25.75,1302:475:4,0.45
Caretta,caretta,37.75,27.25,1302:477:3,0.40
Caretta,caretta,37.25,28.25,1302:478:1,0.57
Caretta,caretta,38.25,26.25,1302:486:1,0.42
Caretta,caretta,38.75,26.25,1302:486:3,0.57
Caretta,caretta,38.75,26.75,1302:486:4,0.42
Caretta,caretta,31.25,30.25,1303:110:1,0.42
Caretta,caretta,31.75,30.25,1303:110:3,0.42
Caretta,caretta,31.75,30.75,1303:110:4,0.49
Caretta,caretta,31.25,32.25,1303:112:1,0.55
Caretta,caretta,31.75,32.25,1303:112:3,0.48
Caretta,caretta,31.25,33.25,1303:113:1,0.57
Caretta,caretta,31.25,33.75,1303:113:2,0.57
Caretta,caretta,31.25,34.25,1303:114:1,0.52
Caretta,caretta,31.75,34.25,1303:114:3,0.59
Caretta,caretta,31.75,34.75,1303:114:4,0.42
Caretta,caretta,32.25,34.75,1303:124:2,0.42
Caretta,caretta,34.75,36.25,1303:246:3,0.59
Caretta,caretta,36.75,31.75,1303:361:4,0.47
Caretta,caretta,36.75,32.25,1303:362:3,0.58
Caretta,caretta,36.75,34.25,1303:364:3,0.45
Caretta,caretta,36.25,36.25,1303:466:1,0.53
Caretta,caretta,34.25,119.75,1311:249:2,0.57
Caretta,caretta,35.25,119.25,1311:459:1,0.58
Caretta,caretta,35.75,119.75,1311:459:4,0.56
Caretta,caretta,38.75,119.25,1311:489:3,0.42
Caretta,caretta,39.25,119.25,1311:499:1,0.40
Caretta,caretta,39.25,119.75,1311:499:2,0.41
Caretta,caretta,39.75,119.25,1311:499:3,0.41
Caretta,caretta,39.75,119.75,1311:499:4,0.41
Caretta,caretta,30.25,120.75,1312:100:2,0.42
Caretta,caretta,30.25,121.25,1312:101:1,0.47
Caretta,caretta,30.25,121.75,1312:101:2,0.52
Caretta,caretta,30.75,122.25,1312:102:3,0.55
Caretta,caretta,31.75,122.25,1312:112:3,0.41
Caretta,caretta,32.25,120.75,1312:120:2,0.40
Caretta,caretta,32.75,120.75,1312:120:4,0.47
Caretta,caretta,32.75,121.25,1312:121:3,0.46
Caretta,caretta,32.25,122.25,1312:122:1,0.59
Caretta,caretta,33.75,120.25,1312:130:3,0.44
Caretta,caretta,30.25,127.75,1312:207:2,0.53
Caretta,caretta,31.75,127.75,1312:217:4,0.56
Caretta,caretta,31.25,128.25,1312:218:1,0.46
Caretta,caretta,32.25,127.25,1312:227:1,0.56
Caretta,caretta,32.25,127.75,1312:227:2,0.48
Caretta,caretta,32.75,127.75,1312:227:4,0.41
Caretta,caretta,33.25,128.25,1312:238:1,0.51
Caretta,caretta,35.75,120.25,1312:350:3,0.59
Caretta,caretta,35.25,124.75,1312:354:2,0.57
Caretta,caretta,35.75,124.75,1312:354:4,0.57
Caretta,caretta,36.25,120.25,1312:360:1,0.57
Caretta,caretta,36.25,120.75,1312:360:2,0.59
Caretta,caretta,36.75,121.75,1312:361:4,0.58
Caretta,caretta,36.75,122.25,1312:362:3,0.55
Caretta,caretta,36.75,122.75,1312:362:4,0.57
Caretta,caretta,37.25,120.25,1312:370:1,0.44
Caretta,caretta,37.75,120.75,1312:370:4,0.41
Caretta,caretta,37.75,121.25,1312:371:3,0.42
Caretta,caretta,37.75,121.75,1312:371:4,0.46
Caretta,caretta,37.25,122.25,1312:372:1,0.52
Caretta,caretta,37.25,122.75,1312:372:2,0.51
Caretta,caretta,37.75,122.25,1312:372:3,0.49
Caretta,caretta,37.75,122.75,1312:372:4,0.53
Caretta,caretta,37.75,123.25,1312:373:3,0.58
Caretta,caretta,37.75,123.75,1312:373:4,0.59
Caretta,caretta,37.75,124.25,1312:374:3,0.57
Caretta,caretta,37.75,124.75,1312:374:4,0.50
Caretta,caretta,38.25,120.25,1312:380:1,0.41
Caretta,caretta,38.25,120.75,1312:380:2,0.40
Caretta,caretta,38.75,120.75,1312:380:4,0.40
Caretta,caretta,38.25,121.25,1312:381:1,0.45
Caretta,caretta,38.25,121.75,1312:381:2,0.50
Caretta,caretta,38.75,121.25,1312:381:3,0.44
Caretta,caretta,38.75,121.75,1312:381:4,0.48
Caretta,caretta,38.25,122.25,1312:382:1,0.53
Caretta,caretta,38.25,122.75,1312:382:2,0.55
Caretta,caretta,38.75,122.25,1312:382:3,0.50
Caretta,caretta,38.75,122.75,1312:382:4,0.52
Caretta,caretta,38.25,123.25,1312:383:1,0.56
Caretta,caretta,38.25,123.75,1312:383:2,0.55
Caretta,caretta,38.75,123.25,1312:383:3,0.53
Caretta,caretta,38.75,123.75,1312:383:4,0.52
Caretta,caretta,38.25,124.25,1312:384:1,0.50
Caretta,caretta,38.25,124.75,1312:384:2,0.44
Caretta,caretta,38.75,124.25,1312:384:3,0.42
Caretta,caretta,38.75,124.75,1312:384:4,0.43
Caretta,caretta,39.75,120.25,1312:390:3,0.40
Caretta,caretta,39.25,121.75,1312:391:2,0.41
Caretta,caretta,39.25,122.25,1312:392:1,0.43
Caretta,caretta,39.25,122.75,1312:392:2,0.45
Caretta,caretta,39.75,122.75,1312:392:4,0.42
Caretta,caretta,39.25,123.25,1312:393:1,0.48
Caretta,caretta,39.25,123.75,1312:393:2,0.46
Caretta,caretta,39.75,123.25,1312:393:3,0.45
Caretta,caretta,39.75,123.75,1312:393:4,0.43
Caretta,caretta,39.25,124.25,1312:394:1,0.41
Caretta,caretta,39.25,124.75,1312:394:2,0.41
Caretta,caretta,39.75,124.25,1312:394:3,0.41
Caretta,caretta,39.75,124.75,1312:394:4,0.43
Caretta,caretta,36.75,125.75,1312:465:4,0.53
Caretta,caretta,36.25,126.25,1312:466:1,0.57
Caretta,caretta,36.75,126.25,1312:466:3,0.51
Caretta,caretta,36.75,126.75,1312:466:4,0.54
Caretta,caretta,37.25,125.25,1312:475:1,0.53
Caretta,caretta,37.25,125.75,1312:475:2,0.46
Caretta,caretta,37.75,125.25,1312:475:3,0.46
Caretta,caretta,37.75,125.75,1312:475:4,0.44
Caretta,caretta,37.25,126.75,1312:476:2,0.48
Caretta,caretta,38.75,125.25,1312:485:3,0.46
Caretta,caretta,38.75,127.75,1312:487:4,0.58
Caretta,caretta,39.25,125.25,1312:495:1,0.43
Caretta,caretta,39.75,125.25,1312:495:3,0.44
Caretta,caretta,39.25,127.25,1312:497:1,0.52
Caretta,caretta,39.25,127.75,1312:497:2,0.57
Caretta,caretta,39.75,127.75,1312:497:4,0.51
Caretta,caretta,39.75,128.25,1312:498:3,0.55
Caretta,caretta,31.25,131.75,1313:111:2,0.48
Caretta,caretta,32.25,132.25,1313:122:1,0.53
Caretta,caretta,31.75,139.75,1313:219:4,0.42
Caretta,caretta,36.25,135.25,1313:465:1,0.47
Caretta,caretta,37.75,137.75,1313:477:4,0.58
Caretta,caretta,38.25,137.25,1313:487:1,0.47
Caretta,caretta,38.75,138.25,1313:488:3,0.48
Caretta,caretta,38.75,138.75,1313:488:4,0.45
Caretta,caretta,35.25,141.25,1314:351:1,0.44
Caretta,caretta,36.25,141.25,1314:361:1,0.59
Caretta,caretta,38.75,141.25,1314:381:3,0.53
Caretta,caretta,39.75,141.75,1314:391:4,0.59
Caretta,caretta,39.75,142.25,1314:392:3,0.55
Caretta,caretta,42.75,3.75,1400:123:4,0.50
Caretta,caretta,42.75,4.25,1400:124:3,0.50
Caretta,caretta,41.75,9.75,1400:219:4,0.55
Caretta,caretta,42.25,9.75,1400:229:2,0.59
Caretta,caretta,42.75,9.75,1400:229:4,0.59
Caretta,caretta,43.25,6.75,1400:236:2,0.57
Caretta,caretta,43.75,7.25,1400:237:3,0.57
Caretta,caretta,43.75,7.75,1400:237:4,0.57
Caretta,caretta,43.75,8.25,1400:238:3,0.57
Caretta,caretta,43.25,9.25,1400:239:1,0.59
Caretta,caretta,43.25,9.75,1400:239:2,0.59
Caretta,caretta,43.75,9.75,1400:239:4,0.59
Caretta,caretta,44.25,8.75,1400:248:2,0.57
Caretta,caretta,44.25,9.25,1400:249:1,0.57
Caretta,caretta,49.25,0.25,1400:390:1,0.51
Caretta,caretta,49.75,0.25,1400:390:3,0.46
Caretta,caretta,49.75,0.75,1400:390:4,0.47
Caretta,caretta,49.75,1.25,1400:391:3,0.48
Caretta,caretta,41.25,12.25,1401:112:1,0.46
Caretta,caretta,42.75,10.25,1401:120:3,0.59
Caretta,caretta,42.75,14.75,1401:124:4,0.59
Caretta,caretta,43.25,10.25,1401:130:1,0.59
Caretta,caretta,43.75,12.75,1401:132:4,0.40
Caretta,caretta,44.25,12.25,1401:142:1,0.57
Caretta,caretta,40.25,15.75,1401:205:2,0.59
Caretta,caretta,40.25,16.75,1401:206:2,0.40
Caretta,caretta,40.25,17.25,1401:207:1,0.41
Caretta,caretta,40.25,17.75,1401:207:2,0.42
Caretta,caretta,40.75,17.25,1401:207:3,0.46
Caretta,caretta,40.75,17.75,1401:207:4,0.47
Caretta,caretta,40.25,18.25,1401:208:1,0.44
Caretta,caretta,40.25,18.75,1401:208:2,0.45
Caretta,caretta,40.75,18.25,1401:208:3,0.46
Caretta,caretta,40.25,19.25,1401:209:1,0.46
Caretta,caretta,40.25,19.75,1401:209:2,0.54
Caretta,caretta,40.75,19.25,1401:209:3,0.49
Caretta,caretta,41.25,16.25,1401:216:1,0.57
Caretta,caretta,41.25,16.75,1401:216:2,0.53
Caretta,caretta,41.75,16.25,1401:216:3,0.59
Caretta,caretta,41.25,17.25,1401:217:1,0.49
Caretta,caretta,41.25,19.25,1401:219:1,0.52
Caretta,caretta,42.75,15.75,1401:225:4,0.59
Caretta,caretta,42.25,16.25,1401:226:1,0.59
Caretta,caretta,42.75,16.25,1401:226:3,0.52
Caretta,caretta,42.75,16.75,1401:226:4,0.49
Caretta,caretta,42.75,17.25,1401:227:3,0.48
Caretta,caretta,42.75,17.75,1401:227:4,0.48
Caretta,caretta,42.25,18.25,1401:228:1,0.47
Caretta,caretta,42.25,18.75,1401:228:2,0.53
Caretta,caretta,43.25,15.75,1401:235:2,0.56
Caretta,caretta,43.75,15.75,1401:235:4,0.57
Caretta,caretta,43.25,16.25,1401:236:1,0.51
Caretta,caretta,43.25,16.75,1401:236:2,0.49
Caretta,caretta,43.75,16.25,1401:236:3,0.44
Caretta,caretta,45.25,12.25,1401:352:1,0.58
Caretta,caretta,40.75,28.25,1402:208:3,0.56
Caretta,caretta,40.75,28.75,1402:208:4,0.51
Caretta,caretta,40.75,29.25,1402:209:3,0.56
Caretta,caretta,40.75,29.75,1402:209:4,0.50
Caretta,caretta,41.25,25.25,1402:215:1,0.51
Caretta,caretta,41.25,28.25,1402:218:1,0.49
Caretta,caretta,41.25,28.75,1402:218:2,0.47
Caretta,caretta,41.75,28.25,1402:218:3,0.42
Caretta,caretta,41.25,29.25,1402:219:1,0.44
Caretta,caretta,41.25,29.75,1402:219:2,0.44
Caretta,caretta,42.25,27.75,1402:227:2,0.40
Caretta,caretta,42.25,28.25,1402:228:1,0.41
Caretta,caretta,42.75,28.25,1402:228:3,0.40
Caretta,caretta,43.75,29.75,1402:239:4,0.40
Caretta,caretta,41.25,30.25,1403:110:1,0.44
Caretta,caretta,41.25,30.75,1403:110:2,0.45
Caretta,caretta,41.25,31.25,1403:111:1,0.45
Caretta,caretta,41.25,31.75,1403:111:2,0.49
Caretta,caretta,41.75,31.75,1403:111:4,0.45
Caretta,caretta,41.75,32.25,1403:112:3,0.45
Caretta,caretta,41.75,32.75,1403:112:4,0.47
Caretta,caretta,41.75,33.25,1403:113:3,0.48
Caretta,caretta,41.75,34.25,1403:114:3,0.47
Caretta,caretta,41.75,34.75,1403:114:4,0.46
Caretta,caretta,42.25,33.25,1403:123:1,0.44
Caretta,caretta,42.25,33.75,1403:123:2,0.44
Caretta,caretta,42.25,34.25,1403:124:1,0.43
Caretta,caretta,42.25,34.75,1403:124:2,0.43
Caretta,caretta,44.25,33.25,1403:143:1,0.41
Caretta,caretta,44.25,33.75,1403:143:2,0.43
Caretta,caretta,44.75,33.25,1403:143:3,0.42
Caretta,caretta,44.75,33.75,1403:143:4,0.41
Caretta,caretta,44.25,34.25,1403:144:1,0.43
Caretta,caretta,44.75,34.25,1403:144:3,0.41
Caretta,caretta,44.75,34.75,1403:144:4,0.43
Caretta,caretta,40.75,38.25,1403:208:3,0.58
Caretta,caretta,40.75,38.75,1403:208:4,0.59
Caretta,caretta,41.75,35.25,1403:215:3,0.44
Caretta,caretta,41.75,35.75,1403:215:4,0.44
Caretta,caretta,41.25,36.25,1403:216:1,0.51
Caretta,caretta,41.25,36.75,1403:216:2,0.49
Caretta,caretta,41.75,36.25,1403:216:3,0.45
Caretta,caretta,41.25,37.25,1403:217:1,0.46
Caretta,caretta,41.25,37.75,1403:217:2,0.47
Caretta,caretta,41.25,38.25,1403:218:1,0.47
Caretta,caretta,41.25,38.75,1403:218:2,0.48
Caretta,caretta,41.25,39.25,1403:219:1,0.48
Caretta,caretta,41.25,39.75,1403:219:2,0.49
Caretta,caretta,42.25,35.25,1403:225:1,0.44
Caretta,caretta,43.25,39.75,1403:239:2,0.50
Caretta,caretta,43.75,39.25,1403:239:3,0.50
Caretta,caretta,43.75,39.75,1403:239:4,0.48
Caretta,caretta,44.75,35.25,1403:245:3,0.42
Caretta,caretta,44.75,35.75,1403:245:4,0.42
Caretta,caretta,44.75,36.25,1403:246:3,0.43
Caretta,caretta,44.75,36.75,1403:246:4,0.43
Caretta,caretta,44.75,37.25,1403:247:3,0.41
Caretta,caretta,44.75,37.75,1403:247:4,0.45
Caretta,caretta,44.25,38.25,1403:248:1,0.48
Caretta,caretta,44.25,38.75,1403:248:2,0.49
Caretta,caretta,44.75,38.25,1403:248:3,0.45
Caretta,caretta,44.25,39.25,1403:249:1,0.46
Caretta,caretta,45.25,33.25,1403:353:1,0.40
Caretta,caretta,40.75,40.25,1404:100:3,0.58
Caretta,caretta,41.25,40.25,1404:110:1,0.50
Caretta,caretta,41.25,40.75,1404:110:2,0.50
Caretta,caretta,41.25,41.25,1404:111:1,0.53
Caretta,caretta,41.75,41.25,1404:111:3,0.41
Caretta,caretta,41.75,41.75,1404:111:4,0.56
Caretta,caretta,42.75,40.75,1404:120:4,0.51
Caretta,caretta,42.25,41.75,1404:121:2,0.54
Caretta,caretta,42.75,41.25,1404:121:3,0.51
Caretta,caretta,42.75,41.75,1404:121:4,0.52
Caretta,caretta,43.25,40.25,1404:130:1,0.51
Caretta,caretta,43.25,40.75,1404:130:2,0.48
Caretta,caretta,40.25,128.25,1412:208:1,0.47
Caretta,caretta,40.25,128.75,1412:208:2,0.48
Caretta,caretta,40.25,129.25,1412:209:1,0.49
Caretta,caretta,40.75,129.25,1412:209:3,0.43
Caretta,caretta,40.75,129.75,1412:209:4,0.43
Caretta,caretta,41.75,139.25,1413:219:3,0.51
Caretta,caretta,41.75,139.75,1413:219:4,0.41
Caretta,caretta,42.25,139.25,1413:229:1,0.59
Caretta,caretta,42.75,139.75,1413:229:4,0.55
Caretta,caretta,40.25,141.75,1414:101:2,0.53
Caretta,caretta,40.75,141.25,1414:101:3,0.53
Caretta,caretta,40.75,141.75,1414:101:4,0.53
Caretta,caretta,40.25,142.25,1414:102:1,0.48
Caretta,caretta,41.75,140.75,1414:110:4,0.57
Caretta,caretta,41.25,141.25,1414:111:1,0.55
Caretta,caretta,41.25,141.75,1414:111:2,0.51
Caretta,caretta,41.75,141.25,1414:111:3,0.48
Caretta,caretta,42.25,140.25,1414:120:1,0.47
Caretta,caretta,42.75,140.25,1414:120:3,0.49
Caretta,caretta,42.75,140.75,1414:120:4,0.44
Caretta,caretta,43.25,140.25,1414:130:1,0.51
Caretta,caretta,43.25,140.75,1414:130:2,0.49
Caretta,caretta,43.25,141.25,1414:131:1,0.41
Caretta,caretta,43.75,141.25,1414:131:3,0.47
Caretta,caretta,44.25,141.25,1414:141:1,0.45
Caretta,caretta,50.25,0.25,1500:100:1,0.48
Caretta,caretta,50.25,0.75,1500:100:2,0.48
Caretta,caretta,50.75,0.25,1500:100:3,0.46
Caretta,caretta,50.75,0.75,1500:100:4,0.45
Caretta,caretta,50.25,1.25,1500:101:1,0.44
Caretta,caretta,50.25,1.75,1500:101:2,0.46
Caretta,caretta,50.75,1.25,1500:101:3,0.46
Caretta,caretta,50.75,1.75,1500:101:4,0.45
Caretta,caretta,51.25,0.75,1500:110:2,0.43
Caretta,caretta,51.25,1.25,1500:111:1,0.44
Caretta,caretta,51.25,1.75,1500:111:2,0.45
Caretta,caretta,51.75,1.25,1500:111:3,0.41
Caretta,caretta,51.75,1.75,1500:111:4,0.43
Caretta,caretta,51.25,2.25,1500:112:1,0.46
Caretta,caretta,51.25,2.75,1500:112:2,0.45
Caretta,caretta,51.75,2.25,1500:112:3,0.44
Caretta,caretta,51.75,2.75,1500:112:4,0.44
Caretta,caretta,51.25,3.25,1500:113:1,0.40
Caretta,caretta,52.25,2.75,1500:122:2,0.41
Caretta,caretta,52.25,3.25,1500:123:1,0.41
Caretta,caretta,-0.25,8.75,3000:208:2,0.54
Caretta,caretta,-0.75,8.75,3000:208:4,0.58
Caretta,caretta,-0.25,9.25,3000:209:1,0.52
Caretta,caretta,-0.75,9.25,3000:209:3,0.40
Caretta,caretta,-5.25,1.75,3000:351:2,0.40
Caretta,caretta,-3.75,11.25,3001:131:3,0.57
Caretta,caretta,-4.25,11.75,3001:141:2,0.55
Caretta,caretta,-4.75,11.25,3001:141:3,0.54
Caretta,caretta,-4.75,11.75,3001:141:4,0.55
Caretta,caretta,-5.25,11.75,3001:351:2,0.46
Caretta,caretta,-5.25,12.25,3001:352:1,0.56
Caretta,caretta,-5.75,12.25,3001:352:3,0.56
Caretta,caretta,-6.75,11.75,3001:361:4,0.57
Caretta,caretta,-6.25,12.75,3001:362:2,0.50
Caretta,caretta,-6.75,12.25,3001:362:3,0.44
Caretta,caretta,-8.25,12.75,3001:382:2,0.46
Caretta,caretta,-3.25,39.75,3003:239:2,0.57
Caretta,caretta,-3.75,39.75,3003:239:4,0.57
Caretta,caretta,-4.25,39.75,3003:249:2,0.58
Caretta,caretta,-4.75,39.25,3003:249:3,0.57
Caretta,caretta,-4.75,39.75,3003:249:4,0.57
Caretta,caretta,-5.75,38.75,3003:458:4,0.57
Caretta,caretta,-5.25,39.25,3003:459:1,0.57
Caretta,caretta,-5.25,39.75,3003:459:2,0.56
Caretta,caretta,-5.75,39.25,3003:459:3,0.56
Caretta,caretta,-5.75,39.75,3003:459:4,0.49
Caretta,caretta,-6.25,38.75,3003:468:2,0.57
Caretta,caretta,-6.25,39.25,3003:469:1,0.57
Caretta,caretta,-6.25,39.75,3003:469:2,0.55
Caretta,caretta,-6.75,39.25,3003:469:3,0.56
Caretta,caretta,-6.75,39.75,3003:469:4,0.56
Caretta,caretta,-7.25,39.25,3003:479:1,0.49
Caretta,caretta,-7.25,39.75,3003:479:2,0.54
Caretta,caretta,-7.75,39.25,3003:479:3,0.52
Caretta,caretta,-7.75,39.75,3003:479:4,0.54
Caretta,caretta,-8.25,39.25,3003:489:1,0.54
Caretta,caretta,-8.25,39.75,3003:489:2,0.55
Caretta,caretta,-8.75,39.25,3003:489:3,0.55
Caretta,caretta,-8.75,39.75,3003:489:4,0.55
Caretta,caretta,-9.25,39.75,3003:499:2,0.56
Caretta,caretta,-9.75,39.75,3003:499:4,0.57
Caretta,caretta,-0.75,42.25,3004:102:3,0.59
Caretta,caretta,-2.75,40.25,3004:120:3,0.57
Caretta,caretta,-2.75,41.25,3004:121:3,0.59
Caretta,caretta,-3.25,40.25,3004:130:1,0.59
Caretta,caretta,-3.75,40.25,3004:130:3,0.44
Caretta,caretta,-6.75,40.25,3004:360:3,0.41
Caretta,caretta,-9.75,40.25,3004:390:3,0.41
Caretta,caretta,-3.75,54.75,3005:134:4,0.45
Caretta,caretta,-4.75,53.25,3005:143:3,0.47
Caretta,caretta,-4.25,54.25,3005:144:1,0.46
Caretta,caretta,-4.25,54.75,3005:144:2,0.47
Caretta,caretta,-4.75,54.25,3005:144:3,0.48
Caretta,caretta,-4.75,54.75,3005:144:4,0.48
Caretta,caretta,-3.75,55.25,3005:235:3,0.45
Caretta,caretta,-3.75,55.75,3005:235:4,0.45
Caretta,caretta,-3.75,56.25,3005:236:3,0.44
Caretta,caretta,-4.25,55.25,3005:245:1,0.47
Caretta,caretta,-4.25,55.75,3005:245:2,0.47
Caretta,caretta,-4.75,55.25,3005:245:3,0.49
Caretta,caretta,-4.75,55.75,3005:245:4,0.49
Caretta,caretta,-4.25,56.25,3005:246:1,0.46
Caretta,caretta,-4.75,56.25,3005:246:3,0.48
Caretta,caretta,-4.75,56.75,3005:246:4,0.47
Caretta,caretta,-5.75,52.75,3005:352:4,0.50
Caretta,caretta,-5.25,53.25,3005:353:1,0.48
Caretta,caretta,-5.75,53.25,3005:353:3,0.50
Caretta,caretta,-5.75,53.75,3005:353:4,0.49
